missing_ratio,method,scale,bucket,group,channels,eval_points,rmse,mae,crps,model_kind,protocol_key,mask_family,severity,requested_missing_ratio,actual_missing_ratio
0.6842105263157895,forward_fill,original,nominal,all_channels,76,618731,0.05400663500588192,0.03227734155583536,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,nominal,continuous,44,402467,0.06678575127433707,0.047137115891375536,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,nominal,discrete_like,32,216264,0.006636419978315229,0.004623322405621502,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,nominal,near_constant,0,0,,,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,nominal,differenced,8,0,,,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,nominal,non_differenced,68,618731,0.05400663500588192,0.03227734155583536,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,update,all_channels,76,375536,0.04771314422199056,0.023398487505700137,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,update,continuous,44,180690,0.06724608696041977,0.04408016876718098,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,update,discrete_like,32,194846,0.013935282561747565,0.004219376889434095,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,update,near_constant,0,0,,,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,update,differenced,8,0,,,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,forward_fill,original,update,non_differenced,68,375536,0.04771314422199056,0.023398487505700137,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,all,all_channels,76,638976,2.6969953597385143,1.1445866758481433,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,all,continuous,44,417792,2.049808594904825,1.1734973267085997,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,all,discrete_like,32,221184,3.6161554714618496,1.089977668667281,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,all,near_constant,0,0,,,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,all,differenced,8,0,,,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,all,non_differenced,68,638976,2.6969953597385143,1.1445866758481433,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,anomaly_rare,all_channels,76,20245,13.161649734264135,5.1644926770465345,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,anomaly_rare,continuous,44,15325,7.464709636862556,3.2840858043465295,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,anomaly_rare,discrete_like,32,4920,23.221641599028832,11.021654328291978,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,anomaly_rare,near_constant,0,0,,,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,anomaly_rare,differenced,8,0,,,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,anomaly_rare,non_differenced,68,20245,13.161649734264135,5.1644926770465345,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,held,all_channels,76,263440,3.490062668761673,1.2550517478139578,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,held,continuous,44,237102,2.165705675103346,1.140361992029509,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,held,discrete_like,32,26338,8.922438459371525,2.2875208220035077,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,held,near_constant,0,0,,,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,held,differenced,8,0,,,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,held,non_differenced,68,263440,3.490062668761673,1.2550517478139578,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,nominal,all_channels,76,618731,1.3578276109163945,1.0130545633910752,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,nominal,continuous,44,402467,1.4966455098697435,1.0931310631957554,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,nominal,discrete_like,32,216264,1.0517944086629487,0.8640323098172483,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,nominal,near_constant,0,0,,,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,nominal,differenced,8,0,,,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,nominal,non_differenced,68,618731,1.3578276109163945,1.0130545633910752,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,update,all_channels,76,375536,1.9574669570547107,1.0670949838010215,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,update,continuous,44,180690,1.8869599258745025,1.2169776030018,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,update,discrete_like,32,194846,2.0206540918953495,0.9281016738876096,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,update,near_constant,0,0,,,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,update,differenced,8,0,,,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,normalized,update,non_differenced,68,375536,1.9574669570547107,1.0670949838010215,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,all,all_channels,76,638976,0.064804385566631,0.03481489557248898,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,all,continuous,44,417792,0.0774402149424095,0.05003480271632582,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,all,discrete_like,32,221184,0.02836476877675887,0.006066182078574945,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,all,near_constant,0,0,,,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,all,differenced,8,0,,,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,all,non_differenced,68,638976,0.064804385566631,0.03481489557248898,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,anomaly_rare,all_channels,76,20245,0.20834480083355583,0.1123680382050221,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,anomaly_rare,continuous,44,15325,0.21529673132111726,0.12613420700171254,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,anomaly_rare,discrete_like,32,4920,0.1850242306337552,0.06948866080476172,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,anomaly_rare,near_constant,0,0,,,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,anomaly_rare,differenced,8,0,,,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,anomaly_rare,non_differenced,68,20245,0.20834480083355583,0.1123680382050221,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,held,all_channels,76,263440,0.08331238330594642,0.05108908462223422,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,held,continuous,44,237102,0.08438609540166365,0.05457269343839848,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,held,discrete_like,32,26338,0.07293835792355124,0.019728669346580106,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,held,near_constant,0,0,,,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,held,differenced,8,0,,,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,held,non_differenced,68,263440,0.08331238330594642,0.05108908462223422,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,nominal,all_channels,76,618731,0.05400663500588192,0.03227734155583536,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,nominal,continuous,44,402467,0.06678575127433707,0.047137115891375536,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,nominal,discrete_like,32,216264,0.006636419978315229,0.004623322405621502,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,nominal,near_constant,0,0,,,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,nominal,differenced,8,0,,,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,nominal,non_differenced,68,618731,0.05400663500588192,0.03227734155583536,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,update,all_channels,76,375536,0.04771314422199056,0.023398487505700137,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,update,continuous,44,180690,0.06724608696041977,0.04408016876718098,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,update,discrete_like,32,194846,0.013935282561747565,0.004219376889434095,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,update,near_constant,0,0,,,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,update,differenced,8,0,,,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.6842105263157895,linear_interpolation,original,update,non_differenced,68,375536,0.04771314422199056,0.023398487505700137,,structured_only_csdi,gap_sustained,real_gap_case,sustained,-1.0,0.6842105263157895
0.1,csdi,normalized,all,all_channels,76,93440,2.073963796699682,0.30691141929291665,0.2444319342901995,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,normalized,all,continuous,44,54041,2.4984139224924733,0.3112467773448101,0.24682869077962652,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,normalized,all,discrete_like,32,39399,1.280364250747099,0.30096489566332274,0.24114446208417578,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,normalized,all,near_constant,0,0,,,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,normalized,all,differenced,8,9647,0.17876628283776452,0.0046766173899462585,0.0041252059167507975,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,normalized,all,non_differenced,68,83793,2.189258717218847,0.3417073943022606,0.2720981952979049,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,normalized,anomaly_rare,all_channels,76,2133,9.777589348592869,3.841061717661624,2.975098649433235,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,normalized,anomaly_rare,continuous,44,1618,9.762685506884338,3.651379119171974,2.8300218773489325,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,normalized,anomaly_rare,discrete_like,32,515,9.824266355302631,4.436996561071826,3.4308932460010064,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,normalized,anomaly_rare,near_constant,0,0,,,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,normalized,anomaly_rare,differenced,8,0,,,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,normalized,anomaly_rare,non_differenced,68,2133,9.777589348592869,3.841061717661624,2.975098649433235,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,normalized,held,all_channels,76,46130,2.4831000585814578,0.28123344517653737,0.22122093855136105,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,normalized,held,continuous,44,33370,2.689903190387434,0.3242185710045038,0.25535414820696034,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,normalized,held,discrete_like,32,12760,1.835227100329811,0.16881858241170655,0.131955640259249,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,normalized,held,near_constant,0,0,,,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,normalized,held,differenced,8,7604,0.16930623780195986,0.003738584270201592,0.0030622065563072464,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,normalized,held,non_differenced,68,38526,2.7160797458604584,0.33600349455440626,0.26427962614131045,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,normalized,nominal,all_channels,76,91307,1.4725796921648757,0.22435101675637117,0.18064151205559068,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,normalized,nominal,continuous,44,52423,1.868970431461542,0.20815587862535684,0.16710020230248498,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,normalized,nominal,discrete_like,32,38884,0.6186547705895691,0.24618513171990797,0.19889776350058258,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,normalized,nominal,near_constant,0,0,,,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,normalized,nominal,differenced,8,9647,0.17876628283776452,0.0046766173899462585,0.0041252059167507975,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,normalized,nominal,non_differenced,68,81660,1.5559218655476514,0.25030250990709246,0.2014944731788014,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,normalized,update,all_channels,76,47310,1.5758708131325134,0.3319489361553677,0.26706400488367904,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,normalized,update,continuous,44,20671,2.1536515114328108,0.29030590468633444,0.23306571421142905,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,normalized,update,discrete_like,32,26639,0.9007098329125434,0.3642625779398335,0.29344557575668784,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,normalized,update,near_constant,0,0,,,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,normalized,update,differenced,8,2043,0.21026898406856617,0.008167955735335934,0.00808166546873374,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,normalized,update,non_differenced,68,45267,1.610420232040679,0.3465618891453631,0.2787524516423494,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,original,all,all_channels,76,93440,0.10374006590559684,0.01166989656776972,0.009479512917320647,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,original,all,continuous,44,54041,0.13178368727582226,0.015170972527925916,0.012113547853694511,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,original,all,discrete_like,32,39399,0.041260680640732635,0.006867702452111931,0.005866581573972342,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,original,all,near_constant,0,0,,,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,original,all,differenced,8,9647,2.471603098701687e-07,6.393193606730233e-09,5.611756544942604e-09,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,original,all,non_differenced,68,83793,0.10954916324138904,0.013013438755233298,0.010570878627783059,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,original,anomaly_rare,all_channels,76,2133,0.4379293225196691,0.1413810152462341,0.11193927176688571,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,original,anomaly_rare,continuous,44,1618,0.5009898855825291,0.1786213186563756,0.14132866064466051,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,original,anomaly_rare,discrete_like,32,515,0.07591488475725373,0.024381382396507972,0.019605230593604944,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,original,anomaly_rare,near_constant,0,0,,,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,original,anomaly_rare,differenced,8,0,,,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,original,anomaly_rare,non_differenced,68,2133,0.4379293225196691,0.1413810152462341,0.11193927176688571,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,original,held,all_channels,76,46130,0.12210020608319852,0.012502816398877731,0.009973961372479979,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,original,held,continuous,44,33370,0.1433262716716177,0.01694802181065636,0.013507125018994256,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,original,held,discrete_like,32,12760,0.01321012474352522,0.0008776984842184265,0.0007340185132181244,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,original,held,near_constant,0,0,,,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,original,held,differenced,8,7604,2.3525120245903893e-07,5.134710801747678e-09,4.178960282514119e-09,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,original,held,non_differenced,68,38526,0.13360760039958877,0.01497053629849683,0.011942553245488437,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,original,nominal,all_channels,76,91307,0.0808284392675265,0.00863974767290504,0.00708597608238039,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,original,nominal,continuous,44,52423,0.1007784621328941,0.010126189721929033,0.00812541183314025,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,original,nominal,discrete_like,32,38884,0.04060372788660132,0.006635742129854307,0.005684619731128356,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,original,nominal,near_constant,0,0,,,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,original,nominal,differenced,8,9647,2.471603098701687e-07,6.393193606730233e-09,5.611756544942604e-09,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,original,nominal,non_differenced,68,81660,0.08546957453978601,0.009660413655336784,0.00792308552556075,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,original,update,all_channels,76,47310,0.08196928189432443,0.010857751859553223,0.008997396942659037,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,original,update,continuous,44,20671,0.11063742821388217,0.012302213900542376,0.009863842011700956,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,original,update,discrete_like,32,26639,0.049338835016170875,0.009736896164921786,0.008325063671058544,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,original,update,near_constant,0,0,,,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,original,update,differenced,8,2043,2.871782006639721e-07,1.1077237394945879e-08,1.094459195569285e-08,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,csdi,original,update,non_differenced,68,45267,0.08379859705465234,0.011347785756614463,0.009403468906651594,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,forward_fill,normalized,all,all_channels,76,93440,0.8842419889589834,0.22408159012712275,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,forward_fill,normalized,all,continuous,44,54041,0.18743644204940824,0.02993916861449999,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,forward_fill,normalized,all,discrete_like,32,39399,1.3439320879529848,0.49037389706292434,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,forward_fill,normalized,all,near_constant,0,0,,,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,forward_fill,normalized,all,differenced,8,9647,0.11458136369852333,0.0023548753754943155,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,forward_fill,normalized,all,non_differenced,68,83793,0.9329468638225766,0.24960875369936578,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,forward_fill,normalized,anomaly_rare,all_channels,76,2133,1.8746236903251519,0.14721667201228114,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,forward_fill,normalized,anomaly_rare,continuous,44,1618,0.45866992490542,0.040191168467455504,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,forward_fill,normalized,anomaly_rare,discrete_like,32,515,3.7274699647737655,0.48346378800359746,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,forward_fill,normalized,anomaly_rare,near_constant,0,0,,,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,forward_fill,normalized,anomaly_rare,differenced,8,0,,,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,forward_fill,normalized,anomaly_rare,non_differenced,68,2133,1.8746236903251519,0.14721667201228114,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,forward_fill,normalized,held,all_channels,76,46130,0.35063920917744656,0.009555374534510119,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,forward_fill,normalized,held,continuous,44,33370,0.10198523622160986,0.007302976600981519,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,forward_fill,normalized,held,discrete_like,32,12760,0.6459727888486014,0.015445854083244394,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,forward_fill,normalized,held,near_constant,0,0,,,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,forward_fill,normalized,held,differenced,8,7604,0.00023006624084210103,1.5821892883028954e-05,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,forward_fill,normalized,held,non_differenced,68,38526,0.38368536126807745,0.011438226589925484,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,forward_fill,normalized,nominal,all_channels,76,91307,0.8473810310688018,0.2258772122699035,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,forward_fill,normalized,nominal,continuous,44,52423,0.1724052833117709,0.02962274766921902,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,forward_fill,normalized,nominal,discrete_like,32,38884,1.2829868549413952,0.4904654181582299,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,forward_fill,normalized,nominal,near_constant,0,0,,,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,forward_fill,normalized,nominal,differenced,8,9647,0.11458136369852333,0.0023548753754943155,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,forward_fill,normalized,nominal,non_differenced,68,81660,0.8951714025496865,0.2522832860394402,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,forward_fill,normalized,update,all_channels,76,47310,1.193475943497369,0.43325712025166346,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,forward_fill,normalized,update,continuous,44,20671,0.2739659333426517,0.06648165467928926,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,forward_fill,normalized,update,discrete_like,32,26639,1.5720748074659971,0.7178629856687793,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,forward_fill,normalized,update,near_constant,0,0,,,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,forward_fill,normalized,update,differenced,8,2043,0.24898618587799445,0.011060779715504824,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,forward_fill,normalized,update,non_differenced,68,45267,1.2189637150945414,0.45231177648502047,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,forward_fill,original,all,all_channels,76,93440,0.03558904982784067,0.004927881327364048,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,forward_fill,original,all,continuous,44,54041,0.010819259369470704,0.0010169980053656893,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,forward_fill,original,all,discrete_like,32,39399,0.0533226646638277,0.010292181071116764,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,forward_fill,original,all,near_constant,0,0,,,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,forward_fill,original,all,differenced,8,9647,1.5616013086646755e-07,3.1959005816835175e-09,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
0.1,forward_fill,original,all,non_differenced,68,83793,0.037581917797711493,0.00549522275605413,,structured_only_csdi,random_missing_10,random,10%,0.1,0.10005482456140351
