missing_ratio,method,scale,bucket,channel,eval_points,rmse,mae,crps,crps_scaled_by_abs_target,value_type,near_constant,differenced
0.05,forward_fill,original,held,channel_64,531,0.0,0.0,,,discrete_like,False,False
0.05,forward_fill,original,held,channel_65,480,1.1780402288468105e-07,9.313225746154785e-09,,,discrete_like,False,False
0.05,forward_fill,original,held,channel_66,512,8.031497421105054e-05,1.0548625141382217e-05,,,discrete_like,False,False
0.05,forward_fill,original,held,channel_67,532,2.5983909459477496e-05,3.1488506417525443e-06,,,discrete_like,False,False
0.05,forward_fill,original,held,channel_68,556,2.403900101790868e-05,2.609740058295161e-06,,,discrete_like,False,False
0.05,forward_fill,original,held,channel_69,532,1.652771510778476e-06,2.2659848507185628e-07,,,discrete_like,False,False
0.05,forward_fill,original,held,channel_70,5,0.0,0.0,,,discrete_like,False,False
0.05,forward_fill,original,held,channel_71,9,0.00018930435180664062,6.310145060221355e-05,,,discrete_like,False,False
0.05,forward_fill,original,held,channel_72,4,0.0,0.0,,,discrete_like,False,False
0.05,forward_fill,original,held,channel_73,5,0.0,0.0,,,discrete_like,False,False
0.05,forward_fill,original,held,channel_74,7,0.0009902374884392746,0.000374274594443185,,,discrete_like,False,False
0.05,forward_fill,original,held,channel_75,2,0.0,0.0,,,discrete_like,False,False
0.05,forward_fill,original,held,channel_76,4,0.0,0.0,,,discrete_like,False,False
0.05,linear_interpolation,normalized,all,channel_1,597,0.0,0.0,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_2,615,0.0,0.0,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_3,626,0.0018552268693699712,0.0001392579985598025,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_4,617,0.0,0.0,,,continuous,False,True
0.05,linear_interpolation,normalized,all,channel_5,646,0.0,0.0,,,continuous,False,True
0.05,linear_interpolation,normalized,all,channel_6,644,0.10187364388157692,0.004014383932078106,,,continuous,False,True
0.05,linear_interpolation,normalized,all,channel_7,607,0.10641598782214641,0.006108401045571442,,,continuous,False,True
0.05,linear_interpolation,normalized,all,channel_8,632,0.0,0.0,,,discrete_like,False,True
0.05,linear_interpolation,normalized,all,channel_9,596,0.0,0.0,,,discrete_like,False,True
0.05,linear_interpolation,normalized,all,channel_10,607,0.0,0.0,,,discrete_like,False,True
0.05,linear_interpolation,normalized,all,channel_11,624,0.0,0.0,,,discrete_like,False,True
0.05,linear_interpolation,normalized,all,channel_12,649,0.025355033782676426,0.007620401003144004,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_13,607,0.03640877474446491,0.010849182207069838,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_14,576,0.018419008171018034,0.006255624608861076,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_15,637,0.02388807464201036,0.008376010967012104,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_16,636,0.01981428241978124,0.0066639752062799045,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_17,564,0.028586312179511426,0.009526216788283477,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_18,636,0.02946156028204686,0.009070678514504583,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_19,607,0.0316389804850319,0.009171482243097988,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_20,594,0.026771550252772617,0.008544214245446201,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_21,602,0.01969358043512948,0.006012973805697653,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_22,605,0.018808915343085174,0.005441063642501831,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_23,646,0.027505307467074788,0.008514023377291928,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_24,601,0.020982421085688752,0.00594308099611825,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_25,601,0.03879564375009532,0.011055594524012231,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_26,642,0.034008014103952044,0.010799269322479996,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_27,597,0.03178616013727024,0.009588226451346623,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_28,579,0.03756060196950376,0.011054233385697136,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_29,623,0.027928757291836647,0.008161243093147707,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_30,654,0.028843872668296095,0.0094064162411821,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_31,618,0.019513360915600016,0.006634014516972415,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_32,624,0.013221817482583775,0.004508091495014154,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_33,564,0.020912867910482053,0.006632860327231969,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_34,601,0.03471215420040545,0.012182535154252203,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_35,618,0.04001986115413619,0.012581458369505059,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_36,630,0.022741995374343814,0.00746500071079012,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_37,605,0.030016387900168025,0.010012854081540068,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_38,601,0.018718491538182315,0.00673947095275917,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_39,621,0.022030017887778416,0.00710430129426689,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_40,587,0.030963563270290293,0.00971237297155585,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_41,631,0.3520759899111559,0.24962326917330926,,,discrete_like,False,False
0.05,linear_interpolation,normalized,all,channel_42,574,0.6000595585740369,0.37662303073896347,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_43,630,0.5765092144527773,0.24548737510802254,,,discrete_like,False,False
0.05,linear_interpolation,normalized,all,channel_44,623,0.4493537269301734,0.36330313169745726,,,discrete_like,False,False
0.05,linear_interpolation,normalized,all,channel_45,632,0.30140526235598497,0.23559888329686998,,,discrete_like,False,False
0.05,linear_interpolation,normalized,all,channel_46,664,0.5333652957643097,0.3967808973358338,,,discrete_like,False,False
0.05,linear_interpolation,normalized,all,channel_47,650,0.11467453373788314,0.04758009030268742,,,discrete_like,False,False
0.05,linear_interpolation,normalized,all,channel_48,607,0.13347290343854856,0.05908495934044902,,,discrete_like,False,False
0.05,linear_interpolation,normalized,all,channel_49,647,0.11736631324148716,0.05098033937088673,,,discrete_like,False,False
0.05,linear_interpolation,normalized,all,channel_50,622,0.06575173002602529,0.01984881453958738,,,discrete_like,False,False
0.05,linear_interpolation,normalized,all,channel_51,588,0.06227450948178401,0.020939745084971796,,,discrete_like,False,False
0.05,linear_interpolation,normalized,all,channel_52,603,0.057754934416583616,0.017435571398110333,,,discrete_like,False,False
0.05,linear_interpolation,normalized,all,channel_53,609,1.0923158793729464,0.5414875058704997,,,discrete_like,False,False
0.05,linear_interpolation,normalized,all,channel_54,577,1.2102811561501303,0.6084229189973563,,,discrete_like,False,False
0.05,linear_interpolation,normalized,all,channel_55,634,1.1890602438904143,0.5952168248053229,,,discrete_like,False,False
0.05,linear_interpolation,normalized,all,channel_56,638,1.1468645596213711,0.6972876402277931,,,discrete_like,False,False
0.05,linear_interpolation,normalized,all,channel_57,614,0.07147881570843005,0.03384610292189284,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_58,640,0.06630560412781275,0.030299321748316288,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_59,664,0.10302134979818109,0.0428069227610726,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_60,596,0.07847082480184836,0.033082523301943834,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_61,594,0.00045756106490055427,1.8773957936450688e-05,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_62,614,0.0,0.0,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_63,599,0.00047671463909640887,1.947803170931757e-05,,,continuous,False,False
0.05,linear_interpolation,normalized,all,channel_64,631,0.5989223675060259,0.04129680778636419,,,discrete_like,False,False
0.05,linear_interpolation,normalized,all,channel_65,595,0.5228867440279589,0.04690201302536395,,,discrete_like,False,False
0.05,linear_interpolation,normalized,all,channel_66,603,0.06029087817093599,0.014822332148330524,,,discrete_like,False,False
0.05,linear_interpolation,normalized,all,channel_67,632,0.0037696149828942995,0.0008983113272469255,,,discrete_like,False,False
0.05,linear_interpolation,normalized,all,channel_68,656,0.006431749846172235,0.001796074714170905,,,discrete_like,False,False
0.05,linear_interpolation,normalized,all,channel_69,654,0.01054719179031757,0.0014870296878916772,,,discrete_like,False,False
0.05,linear_interpolation,normalized,all,channel_70,588,1.5457468914726011,1.3723515166717322,,,discrete_like,False,False
0.05,linear_interpolation,normalized,all,channel_71,599,1.8486031206903137,1.7545604482915047,,,discrete_like,False,False
0.05,linear_interpolation,normalized,all,channel_72,556,1.6837960181114675,1.5634748884242216,,,discrete_like,False,False
0.05,linear_interpolation,normalized,all,channel_73,642,1.2295526045360894,0.9824830973259756,,,discrete_like,False,False
0.05,linear_interpolation,normalized,all,channel_74,600,1.3894245558375378,1.1289147758483886,,,discrete_like,False,False
0.05,linear_interpolation,normalized,all,channel_75,600,1.453602096280518,1.267254384358724,,,discrete_like,False,False
0.05,linear_interpolation,normalized,all,channel_76,578,2.5013894941900343,2.163130116710201,,,discrete_like,False,False
0.05,linear_interpolation,normalized,nominal,channel_1,597,0.0,0.0,,,continuous,False,False
0.05,linear_interpolation,normalized,nominal,channel_2,615,0.0,0.0,,,continuous,False,False
0.05,linear_interpolation,normalized,nominal,channel_3,626,0.0018552268693699712,0.0001392579985598025,,,continuous,False,False
0.05,linear_interpolation,normalized,nominal,channel_4,617,0.0,0.0,,,continuous,False,True
0.05,linear_interpolation,normalized,nominal,channel_5,646,0.0,0.0,,,continuous,False,True
0.05,linear_interpolation,normalized,nominal,channel_6,644,0.10187364388157692,0.004014383932078106,,,continuous,False,True
0.05,linear_interpolation,normalized,nominal,channel_7,607,0.10641598782214641,0.006108401045571442,,,continuous,False,True
0.05,linear_interpolation,normalized,nominal,channel_8,632,0.0,0.0,,,discrete_like,False,True
0.05,linear_interpolation,normalized,nominal,channel_9,596,0.0,0.0,,,discrete_like,False,True
0.05,linear_interpolation,normalized,nominal,channel_10,607,0.0,0.0,,,discrete_like,False,True
0.05,linear_interpolation,normalized,nominal,channel_11,624,0.0,0.0,,,discrete_like,False,True
0.05,linear_interpolation,normalized,nominal,channel_12,638,0.02556086844228223,0.007721022635604894,,,continuous,False,False
0.05,linear_interpolation,normalized,nominal,channel_13,598,0.03668173064599129,0.011012464213530753,,,continuous,False,False
0.05,linear_interpolation,normalized,nominal,channel_14,552,0.018510601626417513,0.006197144155916961,,,continuous,False,False
0.05,linear_interpolation,normalized,nominal,channel_15,594,0.02360454071742602,0.008361626002523635,,,continuous,False,False
0.05,linear_interpolation,normalized,nominal,channel_16,611,0.019759349225227867,0.006547918503588819,,,continuous,False,False
0.05,linear_interpolation,normalized,nominal,channel_17,554,0.028799091323533563,0.009562745286884722,,,continuous,False,False
0.05,linear_interpolation,normalized,nominal,channel_18,622,0.029589336144539083,0.009088565131284034,,,continuous,False,False
0.05,linear_interpolation,normalized,nominal,channel_19,593,0.03185683262338988,0.009181581374766653,,,continuous,False,False
0.05,linear_interpolation,normalized,nominal,channel_20,573,0.02632156770696609,0.00838226922519544,,,continuous,False,False
0.05,linear_interpolation,normalized,nominal,channel_21,566,0.019668600790048566,0.0060482054764516785,,,continuous,False,False
0.05,linear_interpolation,normalized,nominal,channel_22,560,0.019049912220795225,0.005395848197596414,,,continuous,False,False
0.05,linear_interpolation,normalized,nominal,channel_23,613,0.02752737070325698,0.008506924260352992,,,continuous,False,False
0.05,linear_interpolation,normalized,nominal,channel_24,582,0.021308117721831003,0.006091731930106776,,,continuous,False,False
0.05,linear_interpolation,normalized,nominal,channel_25,587,0.03925555736792855,0.011319271395113033,,,continuous,False,False
0.05,linear_interpolation,normalized,nominal,channel_26,630,0.03432148741111805,0.01097385436296463,,,continuous,False,False
0.05,linear_interpolation,normalized,nominal,channel_27,581,0.03185511184401934,0.009562817631407983,,,continuous,False,False
0.05,linear_interpolation,normalized,nominal,channel_28,557,0.03819773239669789,0.011266781167667259,,,continuous,False,False
0.05,linear_interpolation,normalized,nominal,channel_29,595,0.02824808325476232,0.008231046470273442,,,continuous,False,False
0.05,linear_interpolation,normalized,nominal,channel_30,616,0.02846850592285487,0.009288032333572189,,,continuous,False,False
0.05,linear_interpolation,normalized,nominal,channel_31,574,0.020029455188623268,0.006724775045175585,,,continuous,False,False
0.05,linear_interpolation,normalized,nominal,channel_32,601,0.013450949367794876,0.004636735393481326,,,continuous,False,False
0.05,linear_interpolation,normalized,nominal,channel_33,540,0.021282812470995574,0.006781835329753382,,,continuous,False,False
0.05,linear_interpolation,normalized,nominal,channel_34,590,0.03502535390064219,0.012377169500973265,,,continuous,False,False
0.05,linear_interpolation,normalized,nominal,channel_35,603,0.040459036925452524,0.012734041977086866,,,continuous,False,False
