record 372/799 index=3240 train=412 eval=45 loss=1.1695
record 373/799 index=3008 train=21 eval=2 loss=-1.5620
record 374/799 index=2721 train=316 eval=35 loss=1.0497
record 375/799 index=3156 train=311 eval=34 loss=0.5269
record 376/799 index=2822 train=233 eval=25 loss=0.3234
record 377/799 index=1875 train=327 eval=36 loss=0.3768
record 378/799 index=2483 train=310 eval=34 loss=0.5651
record 379/799 index=3697 train=224 eval=24 loss=0.7420
record 380/799 index=2710 train=351 eval=39 loss=0.7951
record 381/799 index=3035 train=415 eval=46 loss=0.5485
record 382/799 index=3808 train=291 eval=32 loss=0.8311
record 383/799 index=3146 train=245 eval=27 loss=0.5029
record 384/799 index=1377 train=252 eval=28 loss=0.6365
record 385/799 index=2105 train=287 eval=31 loss=0.3727
record 386/799 index=3623 train=252 eval=27 loss=0.7437
record 387/799 index=1488 train=250 eval=27 loss=0.4492
record 388/799 index=1417 train=291 eval=32 loss=0.8948
record 389/799 index=13 train=240 eval=26 loss=1.0771
record 390/799 index=498 train=297 eval=32 loss=1.0338
record 391/799 index=1608 train=310 eval=34 loss=0.6030
record 392/799 index=3068 train=289 eval=32 loss=0.9622
record 393/799 index=2479 train=150 eval=16 loss=0.9175
record 394/799 index=1195 train=284 eval=31 loss=1.2639
record 395/799 index=321 train=370 eval=41 loss=0.7479
record 396/799 index=2969 train=382 eval=42 loss=0.7204
record 397/799 index=2422 train=351 eval=39 loss=0.7660
record 398/799 index=2347 train=353 eval=39 loss=0.7494
record 399/799 index=157 train=307 eval=34 loss=0.7326
record 400/799 index=3774 train=256 eval=28 loss=1.1206
record 401/799 index=2749 train=268 eval=29 loss=1.4315
record 402/799 index=2466 train=194 eval=21 loss=0.5184
record 403/799 index=3568 train=307 eval=34 loss=0.7275
record 404/799 index=2387 train=336 eval=37 loss=0.7105
record 405/799 index=494 train=342 eval=38 loss=0.6620
record 406/799 index=2401 train=263 eval=29 loss=0.9756
record 407/799 index=3694 train=375 eval=41 loss=0.9526
record 408/799 index=1073 train=317 eval=35 loss=0.6367
record 409/799 index=1626 train=259 eval=28 loss=0.4116
record 410/799 index=1597 train=350 eval=38 loss=0.4872
record 411/799 index=386 train=439 eval=48 loss=0.2745
record 412/799 index=2168 train=265 eval=29 loss=1.1518
record 413/799 index=3991 train=324 eval=36 loss=0.6283
record 414/799 index=1065 train=397 eval=44 loss=1.1225
record 415/799 index=1561 train=330 eval=36 loss=0.4887
record 416/799 index=1238 train=124 eval=13 loss=0.0285
record 417/799 index=1102 train=333 eval=36 loss=0.4882
record 418/799 index=3390 train=330 eval=36 loss=0.9249
record 419/799 index=3252 train=376 eval=41 loss=0.5239
record 420/799 index=636 train=278 eval=30 loss=0.4914
record 421/799 index=40 train=279 eval=31 loss=0.4090
record 422/799 index=808 train=257 eval=28 loss=0.4261
record 423/799 index=1028 train=348 eval=38 loss=1.1481
record 424/799 index=1126 train=300 eval=33 loss=0.6318
record 425/799 index=2053 train=280 eval=31 loss=0.5845
record 426/799 index=45 train=305 eval=33 loss=1.1107
record 427/799 index=2823 train=268 eval=29 loss=1.2028
record 428/799 index=2766 train=282 eval=31 loss=0.4593
record 429/799 index=1578 train=260 eval=28 loss=0.6641
